Customer ID,Recency,Frequency,Monetary,Cluster,Segment,AvgOrderValue,Churned,CLV
15057,275,5,3255.96,0,At Risk,651.192,1,6402.988584810973
15058,25,16,3410.03,1,Regular,213.126875,0,6705.974018066243
15059,41,19,3523.57,1,Regular,185.45105263157896,0,6929.2554232184675
15060,8,4,303.09000000000003,1,Regular,75.77250000000001,0,596.0398193375711
15061,4,127,137818.52,2,VIP,1085.1851968503936,0,271026.1828571428
15062,71,8,2585.62,1,Regular,323.2025,0,5084.735483439277
15063,213,1,370.8,1,Regular,370.8,1,729.1945132151221
15064,410,4,1254.41,0,At Risk,313.6025,1,2466.8524523251926
15065,38,5,3326.86,1,Regular,665.3720000000001,0,6542.41655403145
15066,53,1,893.59,1,Regular,893.59,0,1757.2840481766477
15067,78,5,3877.88,1,Regular,775.576,0,7626.02162596186
15068,46,4,1176.85,1,Regular,294.2125,0,2314.3273001003677
15069,179,1,1109.53,1,Regular,1109.53,1,2181.939558380729
15070,373,3,843.25,0,At Risk,281.0833333333333,1,1658.2882234861158
15071,94,4,1455.5600000000002,1,Regular,363.89000000000004,1,2862.4227768484448
15072,479,1,187.52,0,At Risk,187.52,1,368.7663298762128
15073,10,8,2788.02,1,Regular,348.5025,0,5482.763987955838
15074,105,3,1566.33,1,Regular,522.11,1,3080.2568551354966
15075,78,1,773.03,1,Regular,773.03,0,1520.1975041820006
15076,173,3,1447.74,1,Regular,482.58,1,2847.0444028103043
15077,495,2,2428.08,0,At Risk,1214.04,1,4774.926142522582
15078,7,53,17761.88,1,Regular,335.12981132075475,0,34929.518447641356
15079,213,11,3767.35,1,Regular,342.48636363636365,1,7408.659518233523
15080,428,2,546.25,0,At Risk,273.125,1,1074.224657075945
15081,22,12,1965.72,1,Regular,163.81,0,3865.6748611575777
15082,669,1,93.35,0,At Risk,93.35,1,183.5768819003011
15083,257,1,88.2,0,At Risk,88.2,1,173.44918032786885
15084,380,2,965.2,0,At Risk,482.6,1,1898.1082636333222
15085,730,1,347.54,0,At Risk,347.54,1,683.452699899632
15086,565,2,218.53,0,At Risk,109.265,1,429.74885915021747
15087,282,1,306.94,0,At Risk,306.94,1,603.6110137169621
15088,21,2,1160.07,1,Regular,580.035,0,2281.3286918701906
15089,10,6,2420.84,1,Regular,403.47333333333336,0,4760.688364001338
15090,308,1,381.32,0,At Risk,381.32,1,749.882556038809
15091,68,3,1046.61,1,Regular,348.86999999999995,0,2058.2046102375375
15092,215,3,776.46,1,Regular,258.82,1,1526.94275008364
15093,18,23,14326.11,1,Regular,622.8743478260869,0,28172.92558715289
15094,463,2,83.0,0,At Risk,41.5,1,163.22315155570425
15095,104,10,3141.64,1,Regular,314.164,1,6178.173275342923
15096,43,1,219.39,1,Regular,219.39,0,431.4400869856139
15097,4,3,908.35,1,Regular,302.78333333333336,0,1786.3102375376382
15098,182,3,39916.5,1,Regular,13305.5,1,78497.55336232853
15099,84,1,410.48,1,Regular,410.48,0,807.2269789227166
15100,334,7,2894.7,0,At Risk,413.5285714285714,1,5692.554901304784
15101,9,6,1477.94,1,Regular,246.32333333333335,0,2906.434031448645
15102,531,2,554.67,0,At Risk,277.335,1,1090.782957510873
15103,31,2,703.36,1,Regular,351.68,0,1383.1883840749415
15104,197,2,1027.44,1,Regular,513.72,1,2020.505961860154
15105,18,9,3094.91,1,Regular,343.87888888888887,0,6086.276674473068
15106,18,5,1422.52,1,Regular,284.504,0,2797.448163265306
15107,311,9,940.35,0,At Risk,104.48333333333333,1,1849.2396453663432
15108,142,4,1300.25,1,Regular,325.0625,1,2556.998829039813
15109,246,3,983.1,1,Regular,327.7,1,1933.309401137504
15110,24,6,1505.85,1,Regular,250.975,0,2961.3202743392435
15111,29,5,2730.87,1,Regular,546.174,0,5370.37599866176
15112,611,1,209.4,0,At Risk,209.4,1,411.79431247909
15113,10,3,3609.33,1,Regular,1203.11,0,7097.906236199397
15114,30,12,3400.12,1,Regular,283.3433333333333,0,6686.48556707929
15115,18,2,531.85,1,Regular,265.925,0,1045.9064235530277
15116,18,4,1352.75,1,Regular,338.1875,0,2660.242388758782
15117,15,8,2485.97,1,Regular,310.74625,0,4888.7693743726995
15118,134,1,244.8,1,Regular,244.8,1,481.4099698895952
15119,246,1,266.4,1,Regular,266.4,1,523.8873201739711
15120,134,1,358.82,1,Regular,358.82,1,705.6353161592506
15121,50,2,457.72,1,Regular,228.86,0,900.1265172298428
15122,114,11,4497.47,1,Regular,408.8609090909091,1,8844.47261960522
15123,7,5,4656.17,1,Regular,931.234,0,9156.563151555703
15124,23,4,450.82,1,Regular,112.705,0,886.5573636667782
15125,25,24,17024.87,1,Regular,709.3695833333333,0,33480.155858146536
15126,537,2,449.49,0,At Risk,224.745,1,883.9418601538977
15127,66,2,711.5,1,Regular,355.75,0,1399.1960521913684
15128,60,5,1783.68,1,Regular,356.736,0,3507.6851923720305
15129,50,23,6860.18,1,Regular,298.2686956521739,0,13490.845781197724
15130,170,1,330.11,1,Regular,330.11,1,649.1758380729341
15131,395,1,80.28,0,At Risk,80.28,1,157.8741518902643
15132,18,5,977.93,1,Regular,195.58599999999998,0,1923.1423686851788
15133,128,5,1806.9,1,Regular,361.38,1,3553.348343927735
15134,15,10,1596.29,1,Regular,159.629,0,3139.174513215122
15135,239,2,305.68,1,Regular,152.84,1,601.1331682837069
15136,3,4,1286.7,1,Regular,321.675,0,2530.3521579123453
15137,521,2,823.4,0,At Risk,411.7,1,1619.252325192372
15138,394,1,502.52,0,At Risk,502.52,1,988.2276881900301
15139,240,2,178.96,1,Regular,89.48,1,351.9327132820341
15140,52,8,3243.69,1,Regular,405.46125,0,6378.859089996655
15141,458,7,1388.47,0,At Risk,198.35285714285715,1,2730.4873402475746
15142,46,6,2619.92,1,Regular,436.65333333333336,0,5152.187942455671
15143,226,2,563.63,1,Regular,281.815,1,1108.4031917029106
15144,8,29,12160.31,1,Regular,419.3210344827586,0,23913.784603546334
15145,4,4,1194.73,1,Regular,298.6825,0,2349.489106724657
15146,165,2,1327.16,1,Regular,663.58,1,2609.9185279357644
15147,240,1,623.5,1,Regular,623.5,1,1226.140180662429
15148,11,1,301.29,1,Regular,301.29,0,592.5000401472065
15149,134,5,1554.61,1,Regular,310.92199999999997,1,3057.2089595182333
15150,17,13,9001.08,1,Regular,692.3907692307693,0,17701.01981933757
15151,423,2,2085.61,0,At Risk,1042.805,1,4101.443820675811
15152,10,14,5263.83,1,Regular,375.98785714285714,0,10351.553275342923
15153,31,1,329.25,1,Regular,329.25,0,647.4846102375376
15154,75,3,1388.41,1,Regular,462.80333333333334,0,2730.3693476078956
15155,383,1,383.97,0,At Risk,383.97,1,755.0938976246237
15156,1,3,961.49,1,Regular,320.49666666666667,0,1890.8123854131816
15157,4,5,2654.11,1,Regular,530.822,0,5219.424081632653
15158,45,2,606.02,1,Regular,303.01,0,1191.7649916359985
15159,2,34,22116.73,1,Regular,650.4920588235294,0,43493.52256273001
15160,357,4,589.27,0,At Risk,147.3175,1,1158.8253797256607
15161,388,1,119.92,0,At Risk,119.92,1,235.82795583807294
15162,731,1,312.9,0,At Risk,312.9,1,615.3316159250585
15163,18,2,304.47,1,Regular,152.235,0,598.7536500501841
15164,69,9,2068.92,1,Regular,229.88,0,4068.6222014051523
15165,373,1,975.5,0,At Risk,975.5,1,1918.3636667781866
15166,468,1,167.16,0,At Risk,167.16,1,328.72749414519905
15167,321,5,1659.67,0,At Risk,331.934,1,3263.8140715958516
15168,26,1,106.56,1,Regular,106.56,0,209.5549280695885
15169,382,2,569.22,0,At Risk,284.61,1,1119.3961726329876
15170,407,1,81.15,0,At Risk,81.15,1,159.58504516560723
15171,331,1,1289.5,0,At Risk,1289.5,1,2535.858481097357
15172,9,5,1624.05,1,Regular,324.81,0,3193.765774506524
15173,381,7,1494.6,0,At Risk,213.5142857142857,1,2939.1966543994645
15174,323,2,481.46,0,At Risk,240.73,1,946.8122716627635
15175,72,1,224.14,1,Regular,224.14,0,440.7811709601873
15176,668,1,988.04,0,At Risk,988.04,1,1943.0241284710605
15177,426,1,948.93,0,At Risk,948.93,1,1866.1125928404147
15178,260,1,40.5,0,At Risk,40.5,1,79.64503178320508
15179,18,13,7491.92,1,Regular,576.3015384615385,0,14733.190284376045
15180,367,3,904.43,0,At Risk,301.47666666666663,1,1778.6013850786212
15181,66,5,1200.2,1,Regular,240.04000000000002,0,2360.2461023753763
15182,154,11,2998.952,1,Regular,272.632,1,5897.571045834728
15183,548,3,639.93,0,At Risk,213.30999999999997,1,1258.4504984944797
15184,29,4,689.95,1,Regular,172.4875,0,1356.8170291067247
15185,70,1,310.62,1,Regular,310.62,0,610.8478956172632
15186,14,5,1403.2,1,Regular,280.64,0,2759.454533288725
15187,2,16,4777.18,1,Regular,298.57375,0,9394.534640347943
15188,725,1,310.43,0,At Risk,310.43,1,610.4742522582803
15189,1,46,17524.38,1,Regular,380.96478260869566,0,34462.46424891268
15190,434,1,834.4399999999999,0,At Risk,834.4399999999999,1,1640.9629708932753
15191,463,3,588.05,0,At Risk,196.01666666666665,1,1156.4261960521912
15192,120,5,1981.39,1,Regular,396.278,1,3896.490605553697
15193,61,1,499.32,1,Regular,499.32,0,981.9347474071595
15194,3,28,12427.69,1,Regular,443.84607142857146,0,24439.599136835062
15195,3,1,3861.0,1,Regular,3861.0,0,7592.826363332218
15196,433,2,316.25,0,At Risk,158.125,1,621.9195383071261
15197,11,6,1877.51,1,Regular,312.91833333333335,0,3692.206015389763
15198,92,5,571.35,1,Regular,114.27000000000001,1,1123.584911341586
15199,59,10,3122.4,1,Regular,312.24,0,6140.336968885915
15200,495,1,549.0500000000001,0,At Risk,549.0500000000001,1,1079.730980260957
15201,87,7,1842.95,1,Regular,263.2785714285714,0,3624.2422549347602
15202,420,3,6001.49,0,At Risk,2000.4966666666667,1,11802.194118434258
15203,26,15,4400.18,1,Regular,293.3453333333334,0,8653.147554366009
15204,357,1,316.58,0,At Risk,316.58,1,622.5684978253596
15205,85,2,653.24,1,Regular,326.62,0,1284.6251990632318
15206,10,4,420.3,1,Regular,105.075,0,826.5384409501505
15207,416,3,683.92,0,At Risk,227.97333333333333,1,1344.958768819003
15208,1,6,970.52,1,Regular,161.75333333333333,0,1908.5702776848443
15209,730,1,178.98000000000002,0,At Risk,178.98000000000002,1,351.9720441619271
15210,225,3,1176.19,1,Regular,392.06333333333333,1,2313.029381063901
15211,60,2,1277.48,1,Regular,638.74,0,2512.2206222816994
15212,241,2,208.28,1,Regular,104.14,1,409.59178320508533
15213,319,2,328.35,0,At Risk,164.175,1,645.7147206423554
15214,2,8,1661.44,1,Regular,207.68,0,3267.294854466377
15215,47,7,2422.4300000000003,1,Regular,346.0614285714286,0,4763.815168952828
15216,88,2,486.09,1,Regular,243.045,0,955.9173703579792
15217,563,1,426.24,0,At Risk,426.24,1,838.219712278354
15218,11,22,11516.57,1,Regular,523.4804545454546,0,22647.84157243225
15219,176,2,685.45,1,Regular,342.725,1,1347.967581130813
15220,52,6,1778.96,1,Regular,296.49333333333334,0,3498.4031047172966
15221,366,4,2465.45,0,At Risk,616.3625,1,4848.415891602543
15222,319,11,3550.91,0,At Risk,322.81,1,6983.020736032117
15223,226,5,1417.95,1,Regular,283.59000000000003,1,2788.4610572097695
15224,358,5,871.36,0,At Risk,174.272,1,1713.5677751756439
15225,234,1,409.4,1,Regular,409.4,1,805.1031114084977
15226,311,1,154.41,0,At Risk,154.41,1,303.6540582134493
15227,37,9,2488.49,1,Regular,276.49888888888887,0,4893.7250652392095
15228,66,6,5580.27,1,Regular,930.0450000000001,0,10973.846457009035
15229,586,1,160.5,0,At Risk,160.5,1,315.63031114084976
15230,239,2,429.6,1,Regular,214.8,1,844.827300100368
15231,621,1,250.26,0,At Risk,250.26,1,492.147300100368
15232,113,2,612.06,1,Regular,306.03,1,1203.6429173636666
15233,401,1,59.400000000000006,0,At Risk,59.400000000000006,1,116.81271328203414
15234,277,1,197.0,0,At Risk,197.0,1,387.4091669454667
15235,218,16,2937.81,1,Regular,183.613125,1,5777.332612914018
15236,299,1,321.05,0,At Risk,321.05,1,631.358949481432
15237,2,4,1412.32,1,Regular,353.08,0,2777.389414519906
15238,29,3,1071.99,1,Regular,357.33,0,2108.1154968216792
15239,10,2,780.59,1,Regular,390.295,0,1535.0645767815324
15240,45,12,4459.9800000000005,1,Regular,371.665,0,8770.746885245902
15241,67,11,3050.16,1,Regular,277.2872727272727,0,5998.273830712613
15242,422,1,302.04,0,At Risk,302.04,1,593.9749481431917
15243,74,2,927.28,1,Regular,463.64,0,1823.5369153563063
15244,65,3,912.08,1,Regular,304.0266666666667,0,1793.6454466376717
15245,134,8,4610.84,1,Regular,576.355,1,9067.419712278353
15246,238,3,780.4,1,Regular,260.1333333333333,1,1534.6909334225493
15247,122,3,976.06,1,Regular,325.3533333333333,1,1919.4649314151889
15248,411,3,1893.93,0,At Risk,631.3100000000001,1,3724.4966677818675
15249,32,18,9266.0,1,Regular,514.7777777777778,0,18221.996654399463
15250,641,1,60.0,0,At Risk,60.0,1,117.99263967882234
15251,9,21,20324.54,1,Regular,967.8352380952381,0,39969.10208096354
15252,36,5,2103.41,1,Regular,420.68199999999996,0,4136.4483037805285
15253,16,8,2055.09,1,Regular,256.88625,0,4041.424897959184
15254,127,3,1088.35,1,Regular,362.7833333333333,1,2140.288156574105
15255,67,9,3729.42,1,Regular,414.38,0,7334.068504516561
15256,149,2,170.4,1,Regular,85.2,1,335.0990966878555
15257,283,2,685.9,0,At Risk,342.95,1,1348.852525928404
15258,169,2,623.16,1,Regular,311.58,1,1225.4715557042489
15259,513,4,1182.38,0,At Risk,295.595,1,2325.202288390766
15260,100,25,9188.23,1,Regular,367.5292,1,18069.058527935762
15261,135,4,1508.0,1,Regular,377.0,1,2965.548343927735
15262,324,3,418.82,0,At Risk,139.60666666666665,1,823.6279558380728
15263,107,1,156.51,1,Regular,156.51,1,307.7838006022081
15264,64,2,848.4,1,Regular,424.2,0,1668.4159250585478
15265,151,4,3345.64,1,Regular,836.41,1,6579.34825025092
15266,338,5,852.21,0,At Risk,170.442,1,1675.9084576781534
15267,22,5,1717.36,1,Regular,343.472,0,3377.263994647039
15268,479,3,961.9,0,At Risk,320.6333333333333,1,1891.618668450987
15269,24,3,1225.36,1,Regular,408.4533333333333,0,2409.7243492806956
15270,16,21,8524.86,1,Regular,405.9457142857143,0,16764.51223820676
15271,7,24,4709.54,1,Regular,196.23083333333332,0,9261.517604550016
15272,57,6,2085.48,1,Regular,347.58,0,4101.188169956507
15273,600,1,228.96,0,At Risk,228.96,1,450.2599130143861
15274,4,2,716.57,1,Regular,358.285,0,1409.1664302442289
15275,38,1,615.14,1,Regular,615.14,0,1209.6998728671797
15276,66,4,649.53,1,Regular,162.3825,0,1277.3293208430912
15277,47,2,476.34,1,Regular,238.17,0,936.7435664101706
15278,562,4,496.16,0,At Risk,124.04,1,975.7204683840749
15279,355,5,1580.54,0,At Risk,316.108,1,3108.2014452994313
15280,172,3,406.22,1,Regular,135.40666666666667,1,798.8495015055203
15281,59,16,8543.57,1,Regular,533.973125,0,16801.306276346604
15282,570,1,348.59,0,At Risk,348.59,1,685.5175710940113
15283,390,3,148.32999999999998,0,At Risk,49.44333333333333,1,291.6974707259953
15284,500,1,24.75,0,At Risk,24.75,1,48.671963867514215
15285,408,1,94.92,0,At Risk,94.92,1,186.66435597189695
15286,50,1,240.55,1,Regular,240.55,0,473.05215791234525
15287,22,5,856.03,1,Regular,171.206,0,1683.420655737705
15288,43,10,3883.13,1,Regular,388.313,0,7636.345981933757
15289,29,5,1593.09,1,Regular,318.618,0,3132.8815724322512
15290,5,26,10496.28,1,Regular,403.70307692307694,0,20641.396400133824
15291,26,40,13846.56,1,Regular,346.164,0,27229.869414519904
15292,201,1,180.94,1,Regular,180.94,1,355.82647039143524
15293,666,1,247.5,0,At Risk,247.5,1,486.71963867514216
15294,411,1,233.35,0,At Risk,233.35,1,458.8930411508866
15295,654,1,217.24,0,At Risk,217.24,1,427.2120173971228
15296,51,12,10342.83,1,Regular,861.9025,0,20339.630224155237
15297,10,3,641.94,1,Regular,213.98000000000002,0,1262.4032519237203
15298,2,23,9459.37,1,Regular,411.2769565217392,0,18602.267266644365
15299,67,10,7991.54,1,Regular,799.154,0,15715.7149949816
15300,64,1,496.44,1,Regular,496.44,0,976.2711007025761
15301,51,17,7603.44,1,Regular,447.2611764705882,0,14952.499270659082
15302,730,1,308.0,0,At Risk,308.0,1,605.695550351288
15303,290,3,1224.18,0,At Risk,408.06,1,2407.4038273670126
15304,61,9,919.55,1,Regular,102.17222222222222,0,1808.3355302776847
15305,555,1,93.6,0,At Risk,93.6,1,184.06851789896285
15306,64,9,3484.73,1,Regular,387.1922222222222,0,6852.874854466376
15307,96,1,205.3,1,Regular,205.3,1,403.73148210103716
15308,274,1,310.47,0,At Risk,310.47,1,610.5529140180663
15309,611,4,797.96,0,At Risk,199.49,1,1569.2234459685515
15310,479,1,1634.64,0,At Risk,1634.64,1,3214.591475409836
15311,1,208,116771.16,2,VIP,561.3998076923077,0,229635.62344596855
15312,75,12,2930.19,1,Regular,244.1825,0,5762.347547674807
15313,110,1,52.0,1,Regular,52.0,1,102.26028772164604
15314,199,3,820.45,1,Regular,273.48333333333335,1,1613.4510204081632
15315,64,2,570.5,1,Regular,285.25,0,1121.9133489461358
15316,327,1,165.0,0,At Risk,165.0,1,324.47975911676144
15317,677,1,129.75,0,At Risk,129.75,1,255.15908330545332
15318,4,1,312.62,1,Regular,312.62,0,614.7809836065574
15319,284,1,204.5,0,At Risk,204.5,1,402.1582469053195
15320,44,1,267.13,1,Regular,267.13,0,525.3228972900636
15321,71,12,6709.7300000000005,1,Regular,559.1441666666667,0,13194.979237203079
15322,86,2,1390.86,1,Regular,695.43,0,2735.1873803947806
15323,563,3,434.6,0,At Risk,144.86666666666667,1,854.6600200736033
15324,701,1,140.22000000000003,0,At Risk,140.22000000000003,1,275.7487989294079
15325,104,8,1602.01,1,Regular,200.25125,1,3150.4231448645032
15326,334,5,1700.52,0,At Risk,340.104,1,3344.147393777183
15327,53,1,208.75,1,Regular,208.75,0,410.51605888256944
15328,408,1,107.24,0,At Risk,107.24,1,210.89217798594845
15329,39,11,2984.33,1,Regular,271.3027272727273,0,5868.816239544998
15330,32,2,714.9599999999999,1,Regular,357.47999999999996,0,1406.0002944128469
15331,500,3,767.91,0,At Risk,255.97,1,1510.1287989294078
15332,366,6,6553.74,0,At Risk,1092.29,1,12888.218039478086
15333,208,1,1028.56,1,Regular,1028.56,1,2022.7084911341585
15334,157,3,351.67,1,Regular,117.22333333333334,1,691.5745265975243
15335,54,1,173.97,1,Regular,173.97,0,342.1196587487454
15336,402,1,240.5,0,At Risk,240.5,1,472.9538307126129
15337,411,1,373.02,0,At Risk,373.02,1,733.5602408832385
15338,677,1,283.43,0,At Risk,283.43,1,557.3775644028103
15339,66,7,1827.84,1,Regular,261.12,0,3594.5277751756444
15340,562,1,105.5,0,At Risk,105.5,1,207.47039143526263
15341,81,2,2402.72,1,Regular,1201.36,0,4725.0545868183335
15342,130,1,406.09,1,Regular,406.09,1,798.5938507862161
15343,87,1,364.5,1,Regular,364.5,0,716.8052860488458
15344,1,3,563.94,1,Regular,187.98000000000002,0,1109.0128203412514
15345,46,1,393.54,1,Regular,393.54,0,773.9137236533958
15346,333,3,596.12,0,At Risk,198.70666666666668,1,1172.296206088993
15347,366,4,1363.6,0,At Risk,340.9,1,2681.579391100702
15348,72,1,158.04,1,Regular,158.04,0,310.79261291401804
15349,158,2,473.81,1,Regular,236.905,1,931.7682101037136
15350,373,2,663.25,0,At Risk,331.625,1,1304.3103044496486
15351,12,10,3738.29,1,Regular,373.829,0,7351.51174974908
15352,549,1,114.95,0,At Risk,114.95,1,226.05423218467715
15353,255,7,3175.95,1,Regular,453.70714285714286,1,6245.645399799264
15354,603,3,284.4,0,At Risk,94.8,1,559.2851120776179
15355,29,2,277.05,1,Regular,138.525,0,544.8310137169622
15356,31,13,3464.95,1,Regular,266.5346153846154,0,6813.9766142522585
15358,5,42,17050.41,1,Regular,405.96214285714285,0,33530.38139176982
15359,663,8,181.35,0,At Risk,22.66875,1,356.63275342924055
15360,40,1,427.93,1,Regular,427.93,0,841.5431716293075
15361,362,4,689.07,0,At Risk,172.2675,1,1355.0864703914353
15362,449,2,613.08,0,At Risk,306.54,1,1205.6487922382069
15363,373,2,1004.11,0,At Risk,502.055,1,1974.6264904650384
15364,96,2,913.19,1,Regular,456.595,1,1795.8283104717298
15365,26,13,4557.13,1,Regular,350.54846153846154,0,8961.796634325861
15366,75,7,2389.08,1,Regular,341.29714285714283,0,4698.230926731348
15367,57,11,5081.33,1,Regular,461.9390909090909,0,9992.658996319838
15368,21,2,722.74,1,Regular,361.37,0,1421.3000066912011
15369,492,11,6251.26,0,At Risk,568.2963636363637,1,12293.377811977252
15370,41,8,3739.01,1,Regular,467.37625,0,7352.927661425226
15371,662,1,59.400000000000006,0,At Risk,59.400000000000006,1,116.81271328203414
15372,137,8,6017.06,1,Regular,752.1325,1,11832.813208430915
15373,8,17,3421.39,1,Regular,201.25823529411764,0,6728.313957845433
15374,129,2,307.32,1,Regular,153.66,1,604.3583004349281
15375,690,1,60.96,0,At Risk,60.96,1,119.88052191368351
15376,40,3,1233.36,1,Regular,411.11999999999995,0,2425.456701237872
15377,383,4,1211.75,0,At Risk,302.9375,1,2382.9596855135496
15378,463,2,246.5,0,At Risk,123.25,1,484.75309468049517
15379,169,8,4877.84,1,Regular,609.73,1,9592.486958849113
15380,9,11,3479.06,1,Regular,316.2781818181818,0,6841.724550016726
15381,214,5,1890.57,1,Regular,378.114,1,3717.8890799598526
15382,15,12,13733.55,1,Regular,1144.4624999999999,0,27007.630277684842
15384,170,4,2027.79,1,Regular,506.9475,1,3987.7382469053196
15385,40,3,942.08,1,Regular,314.0266666666667,0,1852.641766477083
15386,186,1,394.14,1,Regular,394.14,1,775.093650050184
15387,492,1,468.65,0,At Risk,468.65,1,921.6208430913348
15388,270,1,140.54,0,At Risk,140.54,1,276.3780930076949
15389,172,5,2733.8,1,Regular,546.76,1,5376.137972566076
15390,396,2,1216.66,0,At Risk,608.33,1,2392.615416527267
15391,584,1,289.87,0,At Risk,289.87,1,570.0421077283372
15392,5,7,2911.62,1,Regular,415.94571428571425,0,5725.828825694211
15393,16,5,891.34,1,Regular,178.268,0,1752.859324188692
15394,10,11,5286.8,1,Regular,480.6181818181818,0,10396.724790899967
15395,326,1,107.45,0,At Risk,107.45,1,211.30515222482435
15396,113,2,796.38,1,Regular,398.19,1,1566.116306457009
15397,290,1,94.0,0,At Risk,94.0,1,184.85513549682167
15398,16,2,1345.53,1,Regular,672.765,0,2646.0439411174307
15399,1,3,815.77,1,Regular,271.92333333333335,0,1604.247594513215
15400,92,8,1302.3,1,Regular,162.7875,1,2561.030244228839
15401,452,2,216.95,0,At Risk,108.475,1,426.6417196386751
15402,149,6,1830.54,1,Regular,305.09,1,3599.8374439611907
15403,492,2,170.88,0,At Risk,85.44,1,336.043037805286
15404,376,1,257.06,0,At Risk,257.06,1,505.51979926396785
15405,189,2,659.84,1,Regular,329.92,1,1297.6043894279023
15406,31,4,975.87,1,Regular,243.9675,0,1919.0912880562062
15407,34,4,1056.44,1,Regular,264.11,0,2077.535737704918
15408,264,1,267.18,0,At Risk,267.18,1,525.4212244897959
15409,721,1,131.25,0,At Risk,131.25,1,258.1088992974239
15410,84,10,4685.72,1,Regular,468.572,0,9214.674526597524
15411,26,4,1358.88,1,Regular,339.72,0,2672.2973034459687
15412,171,1,190.53,1,Regular,190.53,1,374.68562730010035
15413,692,5,6798.72,0,At Risk,1359.7440000000001,1,13369.98198728672
15414,10,3,774.9000000000001,1,Regular,258.3,0,1523.8749414519907
15415,313,1,572.8100000000001,0,At Risk,572.8100000000001,1,1126.4560655737705
15416,65,7,4572.82,1,Regular,653.26,0,8992.651709601872
15417,85,1,508.8,1,Regular,508.8,0,1000.5775844764136
15418,425,2,452.32,0,At Risk,226.16,1,889.5071796587487
15419,25,1,135.86,1,Regular,135.86,0,267.17466711274676
15420,434,6,743.0,0,At Risk,123.83333333333333,1,1461.1421880227501
15421,59,10,3805.34,1,Regular,380.534,0,7483.368524590164
15422,323,7,1619.97,0,At Risk,231.42428571428573,1,3185.742275008364
15423,38,3,266.89,1,Regular,88.96333333333332,0,524.8509267313483
15424,254,3,597.78,1,Regular,199.26,1,1175.560669120107
15425,400,4,1944.57,0,At Risk,486.1425,1,3824.0824556707926
15426,19,9,2615.39,1,Regular,290.5988888888889,0,5143.279498159919
15427,33,3,1483.14,1,Regular,494.38000000000005,0,2916.6600602208096
15428,15,4,762.75,1,Regular,190.6875,0,1499.981431917029
15429,27,2,397.35,1,Regular,198.675,0,781.4062562730011
15430,468,2,954.75,0,At Risk,477.375,1,1877.5578788892606
15431,503,1,153.24,0,At Risk,153.24,1,301.3532017397123
15432,23,2,320.76,1,Regular,160.38,0,630.7886517229842
15433,214,2,533.3,1,Regular,266.65,1,1048.7579123452658
15434,8,11,2567.06,1,Regular,233.36909090909091,0,5048.236426898628
15435,22,1,149.29,1,Regular,149.29,0,293.5853529608564
15436,12,3,1122.53,1,Regular,374.1766666666667,0,2207.5046303111408
15437,262,2,393.45,0,At Risk,196.725,1,773.7367346938776
15438,131,1,156.57999999999998,1,Regular,156.57999999999998,1,307.92145868183337
15439,405,4,1269.05,0,At Risk,317.2625,1,2495.6426564068247
15440,55,3,383.68,1,Regular,127.89333333333333,0,754.523599866176
15441,396,3,1254.21,0,At Risk,418.07,1,2466.459143526263
15442,249,1,594.0,1,Regular,594.0,1,1168.1271328203413
15443,2,14,5175.93,1,Regular,369.7092857142857,0,10178.69405821345
15444,9,2,1418.26,1,Regular,709.13,0,2789.07068584811
15445,264,2,284.5,0,At Risk,142.25,1,559.4817664770826
15446,377,3,406.95,0,At Risk,135.65,1,800.2850786216127
15447,331,5,492.88,0,At Risk,98.576,1,969.2702040816326
15448,313,2,788.8100000000001,0,At Risk,394.40500000000003,1,1551.229568417531
15449,26,3,974.52,1,Regular,324.84,0,1916.4364536634325
15450,30,1,429.84,1,Regular,429.84,0,845.2992706590833
15451,434,2,233.21,0,At Risk,116.605,1,458.617724991636
15452,30,6,1799.11,1,Regular,299.85166666666663,0,3538.0289662094337
15453,2,7,1388.37,1,Regular,198.3385714285714,0,2730.2906858481097
15454,362,2,307.69,0,At Risk,153.845,1,605.0859217129474
15455,598,1,38.25,0,At Risk,38.25,1,75.22030779524924
15456,283,10,2119.27,0,At Risk,211.927,1,4167.63769153563
15457,262,1,237.07,0,At Risk,237.07,1,466.20858481097355
15458,25,2,370.44,1,Regular,185.22,0,728.4865573770492
15459,417,2,202.83,0,At Risk,101.415,1,398.87411843425895
15460,354,1,216.76,0,At Risk,216.76,1,426.2680762796922
15461,461,2,429.7,0,At Risk,214.85,1,845.0239544998327
15462,94,4,737.05,1,Regular,184.2625,1,1449.4412512546
15463,29,1,126.14,1,Regular,126.14,0,248.05985948477752
15464,338,1,1048.85,0,At Risk,1048.85,1,2062.609668785547
15465,20,32,12655.65,1,Regular,395.4890625,0,24887.8925058548
15466,85,4,1571.01,1,Regular,392.7525,0,3089.460281030445
15467,9,3,524.88,1,Regular,174.96,0,1032.1996119103378
15468,51,3,1430.48,1,Regular,476.82666666666665,0,2813.1018534626965
15469,50,3,874.25,1,Regular,291.4166666666667,0,1719.2510873201738
15470,576,1,63.42,0,At Risk,63.42,1,124.71822014051523
15471,2,3,1316.56,1,Regular,438.8533333333333,0,2589.0731615925056
15472,113,1,371.56,1,Regular,371.56,1,730.6890866510538
15473,14,8,2046.0,1,Regular,255.75,0,4023.549013047842
15474,596,1,163.1,0,At Risk,163.1,1,320.74332552693204
