Customer ID,Recency,Frequency,Monetary,Cluster,Segment
13894,24,3,564.62,1,Regular
13895,28,6,4008.52,1,Regular
13896,626,1,388.55,0,At Risk
13897,50,3,1160.72,1,Regular
13898,326,2,686.4,0,At Risk
13899,16,2,388.52,1,Regular
13900,183,6,1610.5900000000001,1,Regular
13901,72,15,5676.34,1,Regular
13902,632,5,34095.26,0,At Risk
13903,400,1,165.45000000000002,0,At Risk
13904,37,2,332.64,1,Regular
13905,733,1,312.65,0,At Risk
13906,409,1,42.0,0,At Risk
13907,692,1,136.8,0,At Risk
13908,80,4,2369.55,1,Regular
13909,423,2,286.6,0,At Risk
13911,57,20,4234.99,1,Regular
13912,424,1,124.95,0,At Risk
13913,507,1,42.22,0,At Risk
13914,12,2,626.45,1,Regular
13915,394,1,70.80000000000001,0,At Risk
13916,464,4,1275.81,0,At Risk
13917,50,2,272.04,1,Regular
13918,50,2,1212.8400000000001,1,Regular
13919,59,4,1360.68,1,Regular
13920,432,4,1774.68,0,At Risk
13921,402,4,730.7,0,At Risk
13922,352,3,865.2,0,At Risk
13923,54,1,351.13,1,Regular
13924,2,6,1838.8500000000001,1,Regular
13925,93,4,678.25,1,Regular
13926,23,1,223.85000000000002,1,Regular
13927,75,2,708.26,1,Regular
13928,11,4,464.57,1,Regular
13929,169,11,3494.1,1,Regular
13930,58,2,337.34,1,Regular
13931,96,11,5257.38,1,Regular
13932,295,1,307.4,0,At Risk
13933,109,2,608.79,1,Regular
13934,264,1,922.1,0,At Risk
13935,597,3,6116.92,0,At Risk
13936,180,3,939.6600000000001,1,Regular
13937,169,2,880.13,1,Regular
13938,35,1,71.66,1,Regular
13939,23,7,1560.96,1,Regular
13940,17,4,839.14,1,Regular
13941,22,15,11122.300000000001,1,Regular
13942,535,1,320.0,0,At Risk
13943,578,1,246.54000000000002,0,At Risk
13944,653,1,200.43,0,At Risk
13945,395,2,854.1500000000001,0,At Risk
13946,79,6,1876.23,1,Regular
13947,65,1,90.60000000000001,1,Regular
13948,361,4,548.76,0,At Risk
13949,3,6,2427.32,1,Regular
13950,11,4,745.0600000000001,1,Regular
13951,176,3,674.45,1,Regular
13952,218,14,12823.521,1,Regular
13953,7,12,6640.68,1,Regular
13954,2,2,439.92,1,Regular
13955,154,3,545.17,1,Regular
13956,5,5,1026.42,1,Regular
13957,418,3,458.25,0,At Risk
13958,380,8,4709.2300000000005,0,At Risk
13959,79,6,1076.18,1,Regular
13960,21,2,230.22,1,Regular
13961,392,1,538.4,0,At Risk
13962,22,3,362.8,1,Regular
13963,308,17,3011.87,0,At Risk
13964,387,2,438.9,0,At Risk
13965,477,3,996.61,0,At Risk
13966,435,1,390.86,0,At Risk
13967,146,2,166.3,1,Regular
13968,423,1,123.66,0,At Risk
13969,7,35,13365.87,1,Regular
13970,386,2,846.55,0,At Risk
13971,19,14,4667.57,1,Regular
13972,71,2,190.25,1,Regular
13973,287,1,264.7,0,At Risk
13974,49,2,677.72,1,Regular
13975,31,12,5358.84,1,Regular
13976,207,4,1192.3600000000001,1,Regular
13977,411,1,519.8100000000001,0,At Risk
13978,15,2,196.79,1,Regular
13979,73,7,3416.23,1,Regular
13980,60,5,799.92,1,Regular
13981,416,1,331.14,0,At Risk
13982,39,9,4445.59,1,Regular
13983,30,21,7108.45,1,Regular
13984,27,12,2048.6,1,Regular
13985,4,22,10020.86,1,Regular
13986,17,1,320.46,1,Regular
13987,380,2,682.54,0,At Risk
13988,20,8,4757.8,1,Regular
13989,66,5,2026.06,1,Regular
13990,213,1,311.3,1,Regular
13991,12,6,855.97,1,Regular
13992,30,3,219.5,1,Regular
13993,43,19,6775.71,1,Regular
13994,4,6,2313.14,1,Regular
13995,15,14,3902.01,1,Regular
13996,386,2,895.76,0,At Risk
13997,519,3,382.31,0,At Risk
13998,447,3,566.7,0,At Risk
13999,10,29,9502.26,1,Regular
14000,211,5,2046.34,1,Regular
14001,46,9,4530.09,1,Regular
14002,134,2,529.73,1,Regular
14003,733,1,209.41,0,At Risk
14004,43,11,6258.45,1,Regular
14005,10,5,2874.72,1,Regular
14006,116,7,2196.67,1,Regular
14007,513,1,79.48,0,At Risk
14008,432,1,509.04,0,At Risk
14009,198,3,1099.91,1,Regular
14010,565,2,445.15,0,At Risk
14011,480,2,457.82,0,At Risk
14012,278,1,328.8,0,At Risk
14013,110,5,1084.57,1,Regular
14014,77,3,1948.21,1,Regular
14015,53,1,917.34,1,Regular
14016,162,11,11403.41,1,Regular
14017,571,1,229.75,0,At Risk
14018,645,1,367.15,0,At Risk
14019,47,3,1421.6100000000001,1,Regular
14020,17,4,1249.01,1,Regular
14021,155,7,1716.58,1,Regular
14022,225,2,792.15,1,Regular
14023,7,2,584.07,1,Regular
14024,122,3,645.74,1,Regular
14025,465,8,4057.9,0,At Risk
14026,471,2,713.11,0,At Risk
14027,61,1,104.82,1,Regular
14028,550,3,10396.5,0,At Risk
14029,63,2,467.66,1,Regular
14030,18,20,8262.29,1,Regular
14031,7,44,40999.17,1,Regular
14032,2,16,4850.27,1,Regular
14033,555,1,109.44,0,At Risk
14034,22,3,651.8199999999999,1,Regular
14035,29,9,2856.72,1,Regular
14036,285,1,626.65,0,At Risk
14037,176,6,836.95,1,Regular
14038,78,5,3069.88,1,Regular
14039,33,2,267.28000000000003,1,Regular
14040,41,35,12645.57,1,Regular
14041,266,1,141.41,0,At Risk
14042,725,1,431.98,0,At Risk
14043,491,2,304.25,0,At Risk
14044,27,10,3123.1,1,Regular
14045,109,16,11313.03,1,Regular
14046,284,1,154.99,0,At Risk
14047,9,14,4255.03,1,Regular
14048,305,3,748.69,0,At Risk
14049,17,13,13239.03,1,Regular
14050,32,2,746.36,1,Regular
14051,1,37,22434.0,1,Regular
14052,20,2,480.81,1,Regular
14053,124,4,572.3,1,Regular
14054,65,1,92.46000000000001,1,Regular
14055,106,3,1520.96,1,Regular
14056,1,23,8214.65,1,Regular
14057,24,22,8408.84,1,Regular
14058,463,2,469.19,0,At Risk
14059,267,1,183.6,0,At Risk
14060,5,30,9519.08,1,Regular
14061,507,3,917.4300000000001,0,At Risk
14062,10,24,25604.2,1,Regular
14063,438,9,22710.2,0,At Risk
14064,29,15,3332.42,1,Regular
14065,389,3,891.02,0,At Risk
14066,267,1,152.55,0,At Risk
14067,64,2,374.7,1,Regular
14068,320,4,1528.3700000000001,0,At Risk
14069,515,2,230.06,0,At Risk
14070,685,1,326.55,0,At Risk
14071,4,8,1438.82,1,Regular
14072,667,1,390.85,0,At Risk
14073,32,1,151.04,1,Regular
14074,623,1,219.4,0,At Risk
14075,5,6,1734.87,1,Regular
14076,129,1,122.47,1,Regular
14077,41,6,615.08,1,Regular
14078,102,9,1692.6299999999999,1,Regular
14079,125,2,618.73,1,Regular
14080,33,5,1115.68,1,Regular
14081,302,10,5370.1,0,At Risk
14082,365,2,413.36,0,At Risk
14083,4,11,1407.26,1,Regular
14084,512,1,150.5,0,At Risk
14085,2,33,10104.97,1,Regular
14086,463,1,39.95,0,At Risk
14087,3,3,846.22,1,Regular
14088,10,16,64036.8,1,Regular
14089,57,1,161.0,1,Regular
14090,325,1,76.32000000000001,0,At Risk
14091,654,2,9530.08,0,At Risk
14092,8,24,7229.45,1,Regular
14093,12,1,442.85,1,Regular
14094,440,1,335.22,0,At Risk
14095,723,1,2.95,0,At Risk
14096,4,17,65164.79,1,Regular
14097,481,2,422.86,0,At Risk
14098,37,1,147.35,1,Regular
14099,16,20,5765.71,1,Regular
14100,138,1,194.9,1,Regular
14101,74,13,9961.93,1,Regular
14102,5,5,1360.28,1,Regular
14104,155,5,771.58,1,Regular
14105,239,5,5988.83,1,Regular
14106,737,1,214.8,0,At Risk
14107,52,11,4877.3,1,Regular
14108,31,4,1044.96,1,Regular
14109,73,1,144.2,1,Regular
14110,4,33,12987.95,1,Regular
14111,14,4,692.85,1,Regular
14112,23,13,5834.59,1,Regular
14113,4,16,7092.610000000001,1,Regular
14114,274,7,1364.09,0,At Risk
14115,502,2,622.67,0,At Risk
14116,20,5,1382.74,1,Regular
14117,144,1,90.0,1,Regular
14118,429,1,458.45,0,At Risk
14119,376,2,183.37,0,At Risk
14121,4,4,2780.15,1,Regular
14122,406,3,362.42,0,At Risk
14123,733,1,436.18,0,At Risk
14124,84,1,419.58,1,Regular
14125,11,3,2740.43,1,Regular
14126,8,4,1172.46,1,Regular
14127,123,6,1900.0800000000002,1,Regular
14128,61,3,924.21,1,Regular
14129,2,9,2591.34,1,Regular
14130,319,4,1882.67,0,At Risk
14131,649,1,187.87,0,At Risk
14132,2,11,3586.03,1,Regular
14133,130,4,911.14,1,Regular
14134,383,15,11123.35,0,At Risk
14135,2,24,9643.92,1,Regular
14136,401,5,1570.81,0,At Risk
14137,696,1,332.7,0,At Risk
14138,2,2,982.38,1,Regular
14139,46,4,1086.8,1,Regular
14140,4,2,935.05,1,Regular
14141,3,4,915.13,1,Regular
14142,373,2,983.15,0,At Risk
14143,134,1,115.8,1,Regular
14144,486,1,30.6,0,At Risk
14145,47,7,7600.05,1,Regular
14146,9,12,9450.3,1,Regular
14147,78,9,2590.2,1,Regular
14148,234,2,466.29,1,Regular
14149,221,1,446.62,1,Regular
14150,36,2,658.64,1,Regular
14151,673,2,679.45,0,At Risk
14152,75,7,1997.3400000000001,1,Regular
14153,483,1,233.39999999999998,0,At Risk
14154,239,8,6460.7,1,Regular
14155,266,1,118.75,0,At Risk
14156,10,156,313946.37,3,Key Accounts (Wholesale/Bulk)
14157,20,5,1002.7800000000001,1,Regular
14158,40,1,507.65999999999997,1,Regular
14159,20,20,7938.01,1,Regular
14160,610,7,8421.47,0,At Risk
14161,216,7,3318.88,1,Regular
14162,174,2,289.36,1,Regular
14163,87,5,2594.62,1,Regular
14164,71,2,1631.77,1,Regular
14165,276,1,122.53999999999999,0,At Risk
14166,505,2,256.85,0,At Risk
14167,39,8,1296.49,1,Regular
14168,421,2,370.45,0,At Risk
14169,431,2,624.4300000000001,0,At Risk
14170,375,3,597.33,0,At Risk
14171,98,2,498.79,1,Regular
14172,605,3,402.72,0,At Risk
14173,11,6,586.0,1,Regular
14174,33,1,134.46,1,Regular
14175,60,8,7678.88,1,Regular
14176,297,5,916.01,0,At Risk
14177,86,13,2229.34,1,Regular
14178,9,7,1620.93,1,Regular
14179,41,2,719.78,1,Regular
14180,11,33,6319.25,1,Regular
14181,411,2,310.55,0,At Risk
14182,444,4,678.77,0,At Risk
14183,411,2,286.29,0,At Risk
14184,67,1,452.89,1,Regular
14185,331,1,197.65,0,At Risk
14186,427,5,1550.63,0,At Risk
14187,474,1,123.5,0,At Risk
14188,31,6,2054.36,1,Regular
14189,2,16,5814.39,1,Regular
14190,666,1,79.9,0,At Risk
14191,2,15,4817.66,1,Regular
14192,388,1,293.74,0,At Risk
14193,68,3,1210.19,1,Regular
14194,5,36,18670.59,1,Regular
14195,202,6,2615.6,1,Regular
14196,107,1,335.52,1,Regular
14197,411,1,390.05,0,At Risk
14198,18,9,1569.73,1,Regular
14199,218,4,1091.7,1,Regular
14200,617,1,379.2,0,At Risk
14201,60,10,1193.54,1,Regular
14202,381,3,847.76,0,At Risk
14203,397,1,339.34,0,At Risk
14204,2,4,1062.96,1,Regular
14205,17,9,2414.2,1,Regular
14206,239,3,1185.01,1,Regular
14207,688,1,157.8,0,At Risk
14208,95,2,567.05,1,Regular
14209,11,15,4993.27,1,Regular
14210,106,16,5861.52,1,Regular
14211,53,18,4402.29,1,Regular
14212,90,2,2190.14,1,Regular
14213,405,1,1192.2,0,At Risk
14214,31,5,1004.38,1,Regular
14215,12,9,3416.33,1,Regular
14216,3,5,2150.04,1,Regular
14217,2,23,3416.89,1,Regular
14218,43,1,169.48000000000002,1,Regular
14219,4,3,633.83,1,Regular
14220,247,4,1515.0,1,Regular
14221,42,17,6517.49,1,Regular
14222,177,1,683.17,1,Regular
14223,92,3,991.13,1,Regular
14224,110,9,1897.9,1,Regular
14225,435,4,2037.02,0,At Risk
14226,29,6,3002.53,1,Regular
14227,26,15,6368.71,1,Regular
14228,438,3,745.5,0,At Risk
14229,52,7,2594.04,1,Regular
14230,436,3,979.8000000000001,0,At Risk
14231,184,4,1235.6200000000001,1,Regular
14232,43,5,2048.07,1,Regular
14233,49,7,2904.27,1,Regular
14234,22,4,775.46,1,Regular
14235,75,9,4717.99,1,Regular
14236,81,5,1744.64,1,Regular
14237,373,2,632.14,0,At Risk
14238,326,3,434.23,0,At Risk
14239,43,21,4263.17,1,Regular
14240,30,3,1247.49,1,Regular
14241,184,2,333.7,1,Regular
14242,235,2,280.55,1,Regular
14243,9,17,7431.05,1,Regular
14244,661,1,366.41999999999996,0,At Risk
14245,220,2,1693.45,1,Regular
14246,111,3,1474.06,1,Regular
14247,278,5,772.66,0,At Risk
14248,318,3,1032.95,0,At Risk
14249,411,12,5625.461,0,At Risk
14250,7,3,1904.05,1,Regular
14251,2,5,2879.7000000000003,1,Regular
14252,381,1,350.99,0,At Risk
14253,493,2,363.40000000000003,0,At Risk
14254,433,1,601.03,0,At Risk
14255,546,1,1000.63,0,At Risk
14256,260,5,2473.9900000000002,1,Regular
14257,64,9,5954.45,1,Regular
14258,9,25,32051.34,1,Regular
14259,142,1,120.0,1,Regular
14260,471,3,824.28,0,At Risk
14261,51,2,1163.45,1,Regular
14262,8,8,2618.23,1,Regular
14263,423,1,322.93,0,At Risk
14264,155,6,1517.3600000000001,1,Regular
14265,109,4,1373.35,1,Regular
14266,428,1,40.56,0,At Risk
14267,163,3,1516.24,1,Regular
14268,471,1,354.85,0,At Risk
14269,439,1,295.73,0,At Risk
14270,332,1,492.65000000000003,0,At Risk
14271,226,2,219.13,1,Regular
14272,74,4,920.81,1,Regular
14273,51,4,559.97,1,Regular
14274,686,1,256.6,0,At Risk
14275,396,6,1189.3799999999999,0,At Risk
14276,99,7,2102.68,1,Regular
14277,15,9,17225.81,1,Regular
14278,410,1,205.83,0,At Risk
14279,521,2,191.86,0,At Risk
14280,197,1,134.04,1,Regular
14281,408,1,245.15,0,At Risk
14282,3,25,7849.66,1,Regular
14283,463,4,628.44,0,At Risk
14284,31,3,1299.65,1,Regular
14285,21,8,3284.42,1,Regular
14286,24,7,8479.76,1,Regular
14287,8,3,176.63,1,Regular
14288,213,1,426.6,1,Regular
14289,9,6,911.26,1,Regular
14290,11,8,4516.56,1,Regular
14291,2,23,7904.1,1,Regular
14292,8,16,9226.25,1,Regular
14293,3,9,3267.9300000000003,1,Regular
14294,407,1,375.34000000000003,0,At Risk
14295,40,5,2362.91,1,Regular
14296,421,2,456.4,0,At Risk
14297,18,4,1305.33,1,Regular
14298,8,82,91194.49,2,VIP
14299,8,27,14499.49,1,Regular
14300,19,1,43.2,1,Regular
14301,117,4,1992.18,1,Regular
14302,431,3,742.9000000000001,0,At Risk
14303,407,2,277.94,0,At Risk
14304,223,3,1725.01,1,Regular
14305,71,3,1858.96,1,Regular
14306,51,6,3151.4,1,Regular
14307,89,10,5071.03,1,Regular
14308,549,2,1147.02,0,At Risk
14309,8,11,3780.81,1,Regular
14310,433,1,492.1,0,At Risk
14311,243,2,516.45,1,Regular
14312,47,11,3090.29,1,Regular
14314,107,2,229.79999999999998,1,Regular
14315,45,8,3197.82,1,Regular
14316,422,5,1370.34,0,At Risk
14317,65,1,508.58,1,Regular
14318,460,1,158.02,0,At Risk
14319,424,1,494.85,0,At Risk
14320,207,5,1346.75,1,Regular
14321,11,7,2218.06,1,Regular
14322,429,4,474.1,0,At Risk
14323,115,2,605.0600000000001,1,Regular
14324,410,2,701.61,0,At Risk
14325,570,1,245.48000000000002,0,At Risk
14326,242,3,940.98,1,Regular
14327,163,6,1894.93,1,Regular
14328,438,1,445.05,0,At Risk
14329,17,15,9927.22,1,Regular
14330,624,1,200.63,0,At Risk
14331,124,2,462.66,1,Regular
14332,23,5,1943.51,1,Regular
14333,68,1,415.2,1,Regular
14334,17,12,4318.4800000000005,1,Regular
14335,16,2,468.26,1,Regular
14336,17,4,1614.91,1,Regular
14338,161,3,928.1,1,Regular
14339,243,2,620.27,1,Regular
14340,219,1,134.7,1,Regular
14341,45,18,4467.32,1,Regular
14342,21,6,918.44,1,Regular
14343,421,4,1088.91,0,At Risk
14344,127,20,3333.7000000000003,1,Regular
14345,39,1,108.98,1,Regular
14346,121,5,2315.75,1,Regular
14347,737,1,82.60000000000001,0,At Risk
14348,260,1,409.57,0,At Risk
14349,10,1,133.5,1,Regular
14350,274,3,972.03,0,At Risk
14351,165,1,51.0,1,Regular
14352,157,4,1078.96,1,Regular
14353,215,3,376.5,1,Regular
14354,6,2,163.62,1,Regular
14355,366,3,1014.45,0,At Risk
14356,80,2,701.23,1,Regular
14357,43,1,225.77,1,Regular
14358,389,2,400.06,0,At Risk
14359,19,3,912.1800000000001,1,Regular
14360,32,4,2128.23,1,Regular
14361,579,1,214.71,0,At Risk
14362,22,1,161.2,1,Regular
14363,402,2,227.47000000000003,0,At Risk
14364,109,8,3717.35,1,Regular
14365,395,2,634.68,0,At Risk
14366,525,1,136.0,0,At Risk
14367,8,16,9261.52,1,Regular
14368,320,1,155.0,0,At Risk
14369,642,2,469.13,0,At Risk
14370,451,6,1175.78,0,At Risk
14371,295,1,100.5,0,At Risk
14372,443,2,860.08,0,At Risk
14373,358,1,76.55,0,At Risk
14374,541,1,108.0,0,At Risk
14375,185,3,1132.99,1,Regular
14376,683,1,215.46,0,At Risk
14377,191,2,617.05,1,Regular
14378,622,1,131.25,0,At Risk
14379,44,4,1268.91,1,Regular
14380,682,1,48.96,0,At Risk
14381,52,2,631.34,1,Regular
14382,26,2,1246.8,1,Regular
14383,38,3,1247.69,1,Regular
14384,501,1,58.5,0,At Risk
14385,9,3,202.10999999999999,1,Regular
14386,297,1,142.4,0,At Risk
14387,33,3,1770.56,1,Regular
14388,10,16,6701.0,1,Regular
14389,65,5,1898.01,1,Regular
14390,10,13,6399.83,1,Regular
14391,577,1,135.6,0,At Risk
14392,432,1,266.4,0,At Risk
14393,218,1,67.95,1,Regular
14394,565,1,93.8,0,At Risk
14395,2,20,8208.01,1,Regular
14396,65,7,2121.93,1,Regular
14397,3,19,2612.96,1,Regular
14398,401,2,707.79,0,At Risk
14399,394,8,2113.16,0,At Risk
14400,149,3,1732.47,1,Regular
14401,4,22,6795.9,1,Regular
14402,652,1,285.6,0,At Risk
14403,130,6,1880.51,1,Regular
14404,34,13,2899.11,1,Regular
14405,387,1,195.0,0,At Risk
14406,119,1,156.75,1,Regular
14407,107,6,2157.73,1,Regular
14408,11,11,4109.77,1,Regular
14409,71,9,3756.09,1,Regular
14410,92,11,2651.14,1,Regular
14411,311,1,1063.0,0,At Risk
14412,43,3,1426.19,1,Regular
14413,362,4,770.37,0,At Risk
14414,92,8,2399.33,1,Regular
14415,1,23,12091.6,1,Regular
14416,22,2,490.22,1,Regular
14417,388,1,604.2,0,At Risk
14418,4,3,1937.25,1,Regular
14419,11,7,1260.91,1,Regular
14420,99,4,1639.17,1,Regular
14421,57,6,2469.37,1,Regular
14422,1,19,10271.52,1,Regular
14423,218,3,916.61,1,Regular
14424,18,1,322.08,1,Regular
14425,435,3,661.39,0,At Risk
14426,24,17,11727.94,1,Regular
14427,50,4,1263.52,1,Regular
14428,7,5,1244.83,1,Regular
14429,404,1,516.28,0,At Risk
14430,512,3,1220.9,0,At Risk
14431,303,4,2614.2,0,At Risk
14432,10,6,2255.51,1,Regular
14433,466,1,289.6,0,At Risk
14434,22,6,1372.8,1,Regular
14435,502,1,90.42,0,At Risk
14436,99,2,271.7,1,Regular
14437,366,5,958.84,0,At Risk
14438,306,1,131.9,0,At Risk
14439,320,5,9443.04,0,At Risk
14440,8,13,6638.7300000000005,1,Regular
14441,1,11,4611.6900000000005,1,Regular
14442,205,7,5367.02,1,Regular
14443,54,5,2386.4700000000003,1,Regular
14444,456,1,132.04,0,At Risk
14445,456,1,221.65,0,At Risk
14446,1,5,1241.31,1,Regular
14447,19,6,1711.73,1,Regular
14448,9,2,375.35,1,Regular
14449,19,8,2482.8,1,Regular
14450,181,7,1128.44,1,Regular
14451,60,12,3308.77,1,Regular
14452,11,4,665.59,1,Regular
14453,190,1,119.93,1,Regular
14454,376,5,977.3000000000001,0,At Risk
14455,432,4,628.21,0,At Risk
14456,5,9,3062.4,1,Regular
14457,311,1,113.64,0,At Risk
14458,381,1,237.42,0,At Risk
14459,155,2,5375.741,1,Regular
14460,110,9,1093.5,1,Regular
14461,148,13,6713.5,1,Regular
14462,66,12,2270.01,1,Regular
14463,98,4,786.5699999999999,1,Regular
14464,568,2,111.0,0,At Risk
14465,247,11,3946.03,1,Regular
14466,29,13,4646.9,1,Regular
14467,18,12,2220.9900000000002,1,Regular
14468,734,1,204.24,0,At Risk
14469,416,4,2112.21,0,At Risk
14470,12,3,712.04,1,Regular
14471,591,2,400.95,0,At Risk
14472,104,9,2228.22,1,Regular
14473,74,2,234.34,1,Regular
14474,46,2,1278.08,1,Regular
14475,72,4,1151.15,1,Regular
14476,257,1,215.7,0,At Risk
14477,20,7,1969.6,1,Regular
14478,382,4,1276.66,0,At Risk
14479,254,4,1299.11,1,Regular
14480,11,4,1299.52,1,Regular
14481,165,5,2311.4900000000002,1,Regular
14482,18,12,4357.91,1,Regular
14483,282,2,257.1,0,At Risk
14484,50,4,1070.98,1,Regular
14485,39,1,165.75,1,Regular
14486,512,2,175.5,0,At Risk
14487,27,7,1453.61,1,Regular
14488,68,1,1064.28,1,Regular
14489,207,4,1574.93,1,Regular
14490,406,2,1273.47,0,At Risk
14491,175,2,468.13,1,Regular
14492,430,7,1921.91,0,At Risk
14493,7,10,5130.15,1,Regular
14494,26,3,401.46,1,Regular
14495,51,3,174.8,1,Regular
14496,312,7,2668.23,0,At Risk
14497,309,2,697.0600000000001,0,At Risk
14498,43,10,3911.27,1,Regular
14499,26,7,2138.9700000000003,1,Regular
14500,88,3,356.85,1,Regular
14501,184,2,251.21,1,Regular
14502,20,11,2470.67,1,Regular
14503,3,6,3543.26,1,Regular
14504,47,4,673.26,1,Regular
14505,17,19,12001.84,1,Regular
14506,17,7,3290.67,1,Regular
14507,24,11,3284.4300000000003,1,Regular
14508,22,5,874.9399999999999,1,Regular
14509,534,1,110.95,0,At Risk
14510,376,3,1007.28,0,At Risk
14511,11,5,1314.81,1,Regular
14512,188,7,1223.47,1,Regular
14513,101,6,788.01,1,Regular
14514,61,9,4598.9800000000005,1,Regular
14515,18,12,3749.26,1,Regular
14516,516,1,163.92,0,At Risk
14517,33,2,330.45,1,Regular
14518,64,1,174.37,1,Regular
14519,684,2,206.09,0,At Risk
14520,2,2,270.6,1,Regular
14521,491,1,199.45000000000002,0,At Risk
14522,24,8,1758.62,1,Regular
14523,108,1,241.09,1,Regular
14524,32,13,2933.71,1,Regular
14525,20,17,8240.64,1,Regular
14526,389,1,262.4,0,At Risk
14527,3,122,27792.3,2,VIP
14528,37,1,364.21999999999997,1,Regular
14529,60,3,620.04,1,Regular
14530,26,16,6197.4,1,Regular
14531,480,1,376.34,0,At Risk
14532,236,11,3859.1800000000003,1,Regular
14533,25,11,3466.37,1,Regular
14534,3,26,6271.11,1,Regular
14535,60,9,6030.7300000000005,1,Regular
14536,260,1,171.8,0,At Risk
14537,58,2,641.4,1,Regular
14538,65,5,1370.8400000000001,1,Regular
14539,16,2,537.48,1,Regular
14540,10,11,3795.34,1,Regular
14541,59,14,2499.68,1,Regular
14542,186,1,103.25,1,Regular
14543,29,39,14906.77,1,Regular
14544,24,3,2982.43,1,Regular
14545,674,1,349.25,0,At Risk
14546,5,11,5197.9,1,Regular
14547,4,8,4007.54,1,Regular
14548,151,9,2627.49,1,Regular
14549,311,4,916.5500000000001,0,At Risk
14550,11,4,1353.31,1,Regular
14551,18,7,880.04,1,Regular
14552,152,3,511.28000000000003,1,Regular
14553,19,9,1841.54,1,Regular
14554,10,4,2381.04,1,Regular
14555,57,6,2315.63,1,Regular
14556,596,3,835.34,0,At Risk
14557,85,1,788.38,1,Regular
14558,654,3,655.5,0,At Risk
14559,390,1,75.6,0,At Risk
14560,7,44,6114.03,1,Regular
14561,76,3,1080.76,1,Regular
14562,4,26,6729.400000000001,1,Regular
14563,510,2,679.44,0,At Risk
14564,435,2,2605.62,0,At Risk
14565,96,5,3859.2200000000003,1,Regular
14566,111,4,4092.0,1,Regular
14567,57,2,1530.3600000000001,1,Regular
14568,435,1,919.7,0,At Risk
14569,1,4,598.98,1,Regular
14570,281,3,613.75,0,At Risk
14571,425,1,161.65,0,At Risk
14572,3,11,5615.18,1,Regular
14573,180,13,2621.42,1,Regular
14574,733,1,143.70000000000002,0,At Risk
14575,488,1,460.71,0,At Risk
14576,372,1,70.80000000000001,0,At Risk
14577,13,7,1374.25,1,Regular
14578,3,1,168.63,1,Regular
14579,432,1,105.56,0,At Risk
14580,518,1,14.85,0,At Risk
14581,17,2,433.8,1,Regular
14582,41,1,114.11,1,Regular
14583,6,8,1781.03,1,Regular
14584,169,8,1747.91,1,Regular
14585,50,5,1143.27,1,Regular
14586,277,1,237.35999999999999,0,At Risk
14587,19,9,1601.14,1,Regular
14588,578,1,135.39,0,At Risk
14589,372,1,79.5,0,At Risk
14590,425,20,3006.62,0,At Risk
14591,15,4,1447.14,1,Regular
14592,35,3,570.46,1,Regular
14593,22,12,3712.0099999999998,1,Regular
14594,7,2,634.83,1,Regular
14595,20,8,2164.45,1,Regular
14596,627,1,229.47,0,At Risk
14597,11,6,2201.54,1,Regular
14598,44,2,384.03999999999996,1,Regular
14599,390,2,474.54,0,At Risk
14600,306,2,865.17,0,At Risk
14601,11,1,213.96,1,Regular
14602,656,1,205.35999999999999,0,At Risk
14603,275,1,660.0,0,At Risk
14604,633,1,143.85999999999999,0,At Risk
14605,374,4,937.16,0,At Risk
14606,1,192,30861.06,2,VIP
14607,16,22,24137.63,1,Regular
14608,4,11,3352.94,1,Regular
14609,72,10,1486.2,1,Regular
14610,396,2,24.35,0,At Risk
14611,444,2,604.33,0,At Risk
14612,415,1,877.7,0,At Risk
14613,680,1,76.32000000000001,0,At Risk
14614,386,1,295.13,0,At Risk
14615,394,5,951.76,0,At Risk
14616,243,5,527.78,1,Regular
14617,403,2,190.47,0,At Risk
14618,9,7,1342.32,1,Regular
14619,246,2,1291.24,1,Regular
14620,206,2,412.78000000000003,1,Regular
14621,1,9,3000.57,1,Regular
14622,185,1,320.58000000000004,1,Regular
14623,32,10,2059.58,1,Regular
14624,57,6,814.07,1,Regular
14625,196,11,4497.88,1,Regular
14626,24,11,5410.92,1,Regular
14627,379,1,462.75,0,At Risk
14628,91,5,1998.0,1,Regular
14629,4,2,959.01,1,Regular
14630,484,1,338.65,0,At Risk
14631,51,6,2025.69,1,Regular
14632,263,1,114.56,0,At Risk
14633,266,1,344.90000000000003,0,At Risk
14634,438,4,2124.46,0,At Risk
14635,454,1,215.22,0,At Risk
14636,36,2,609.85,1,Regular
14637,677,1,106.68,0,At Risk
14638,51,1,443.6,1,Regular
14639,52,9,4978.96,1,Regular
14640,24,10,3667.06,1,Regular
14641,22,1,110.46000000000001,1,Regular
14642,59,1,96.12,1,Regular
14643,170,5,1679.89,1,Regular
14644,68,7,2247.72,1,Regular
14645,157,3,876.89,1,Regular
14646,2,151,528602.52,3,Key Accounts (Wholesale/Bulk)
14647,201,2,519.97,1,Regular
14648,416,15,4546.86,0,At Risk
14649,5,9,3775.31,1,Regular
14650,589,1,62.5,0,At Risk
14651,67,9,2034.1200000000001,1,Regular
14652,77,1,114.18,1,Regular
14653,1,12,3614.54,1,Regular
14654,738,1,246.86,0,At Risk
14655,8,7,3878.51,1,Regular
14656,169,5,814.65,1,Regular
14657,18,6,1460.87,1,Regular
14658,5,2,247.15,1,Regular
14659,9,9,2529.93,1,Regular
14660,87,2,285.74,1,Regular
